"Run Number","Policy Number","Policy Reference","Transaction Reference","Transaction Type Code","Transaction Type Description","Allocation Date","Transaction Amount","Transaction Currency"
452037,8487574,"",20230405204121845000,220,"Renewal Premium",20230406,300.000,"USD"
452037,8487574,"",20230503203931183000,220,"Renewal Premium",20230504,300.000,"USD"
452037,8487574,"",20230605204114931000,220,"Renewal Premium",20230606,300.000,"USD"
452037,8487574,"",20230706204450242000,220,"Renewal Premium",20230707,300.000,"USD"
452037,8487574,"",20230803203838203000,220,"Renewal Premium",20230804,300.000,"USD"
452037,8487574,"",20230905204848943000,220,"Renewal Premium",20230906,300.000,"USD"
452037,8491693,"",20221102204701794000,220,"Renewal Premium",20221103,300.000,"USD"
452037,8491693,"",20221206210619755000,220,"Renewal Premium",20221207,300.000,"USD"
452037,8491693,"",20230103204448479000,220,"Renewal Premium",20230104,300.000,"USD"
452037,8491693,"",20230202204257156000,220,"Renewal Premium",20230203,300.000,"USD"
452037,8491693,"",20230305204234812000,220,"Renewal Premium",20230306,300.000,"USD"
452037,8491693,"",20230404204424600000,220,"Renewal Premium",20230405,300.000,"USD"
452037,8491693,"",20230502204112488000,220,"Renewal Premium",20230503,300.000,"USD"
452037,8491693,"",20230604203938472000,220,"Renewal Premium",20230605,300.000,"USD"
452037,8491693,"",20230705203948779000,220,"Renewal Premium",20230706,300.000,"USD"
452037,8491693,"",20230802203918183000,220,"Renewal Premium",20230803,300.000,"USD"
452037,8491693,"",20230905204856739000,220,"Renewal Premium",20230905,300.000,"USD"
452037,8491693,"",20231003204131183000,220,"Renewal Premium",20231004,300.000,"USD"
452037,8496532,"",20221027204251431000,400,"Switch",20221028,0.000,""
452037,8496532,"",20221101205642813000,220,"Renewal Premium",20221102,750.000,"USD"
452037,8496532,"",20221101205642831000,220,"Renewal Premium",20221102,700.000,"USD"
452037,8496532,"",20221101205642838000,220,"Renewal Premium",20221102,4.940,"USD"
452037,8496532,"",20221130221940782000,220,"Renewal Premium",20221201,750.000,"USD"
452037,8496532,"",20221130221940788000,220,"Renewal Premium",20221201,700.000,"USD"
452037,8496532,"",20221130221940792000,220,"Renewal Premium",20221201,4.950,"USD"
452037,8496532,"",20221227204234779000,400,"Switch",20221228,0.000,""
452037,8496532,"",20230103204451503000,220,"Renewal Premium",20230104,750.000,"USD"
452037,8496532,"",20230103204451532000,220,"Renewal Premium",20230104,700.000,"USD"
452037,8496532,"",20230103204451553000,220,"Renewal Premium",20230104,4.940,"USD"
452037,8496532,"",20230201205425124000,220,"Renewal Premium",20230202,750.000,"USD"
452037,8496532,"",20230201205425154000,220,"Renewal Premium",20230202,700.000,"USD"
452037,8496532,"",20230305204236346000,220,"Renewal Premium",20230306,750.000,"USD"
452037,8496532,"",20230305204236365000,220,"Renewal Premium",20230306,700.000,"USD"
452037,8496532,"",20230402204451367000,220,"Renewal Premium",20230403,1450.000,"USD"
452037,8496532,"",20230503203939603000,220,"Renewal Premium",20230504,1450.000,"USD"
452037,8496532,"",20230601204832346000,220,"Renewal Premium",20230602,1450.000,"USD"
452037,8496532,"",20230706204454183000,220,"Renewal Premium",20230707,1450.000,"USD"
452037,8496532,"",20230802203919344000,220,"Renewal Premium",20230803,1450.000,"USD"
452037,8496532,"",20230831230551659000,220,"Renewal Premium",20230901,1450.000,"USD"
452037,8496532,"",20231004203815543000,220,"Renewal Premium",20231005,1450.000,"USD"
452037,8503561,"",20221027204253746000,400,"Switch",20221028,0.000,""
452037,8503561,"",20221101205650215000,220,"Renewal Premium",20221102,700.000,"USD"
452037,8503561,"",20221101205650249000,220,"Renewal Premium",20221102,4800.000,"USD"
452037,8503561,"",20221101205650271000,220,"Renewal Premium",20221102,18.740,"USD"
452037,8503561,"",20221130221953235000,220,"Renewal Premium",20221201,700.000,"USD"
452037,8503561,"",20221130221953248000,220,"Renewal Premium",20221201,4800.000,"USD"
452037,8503561,"",20221130221953253000,220,"Renewal Premium",20221201,18.750,"USD"
452037,8503561,"",20221227204237984000,400,"Switch",20221228,0.000,""
452037,8503561,"",20230103204455567000,220,"Renewal Premium",20230104,700.000,"USD"
452037,8503561,"",20230103204455595000,220,"Renewal Premium",20230104,4800.000,"USD"
452037,8503561,"",20230103204455615000,220,"Renewal Premium",20230104,18.740,"USD"
452037,8503561,"",20230402204504193000,220,"Renewal Premium",20230403,700.000,"USD"
452037,8503561,"",20230402204504205000,220,"Renewal Premium",20230403,4800.000,"USD"
452037,8503561,"",20230402204504212000,220,"Renewal Premium",20230403,0.010,"USD"
452037,8503561,"",20230503203942064000,220,"Renewal Premium",20230504,700.000,"USD"
452037,8503561,"",20230503203942078000,220,"Renewal Premium",20230504,4800.000,"USD"
452037,8503561,"",20230503203942086000,220,"Renewal Premium",20230504,0.010,"USD"
452037,8503561,"",20230601204835743000,220,"Renewal Premium",20230602,5500.000,"USD"
452037,8503561,"",20230601204835771000,220,"Renewal Premium",20230602,0.010,"USD"
452037,8503561,"",20230618203644714000,302,"Partial Surrender",20230619,-67000.000,"USD"
452037,8503561,"",20230706204458241000,220,"Renewal Premium",20230707,5500.000,"USD"
452037,8503561,"",20230706204458280000,220,"Renewal Premium",20230707,0.010,"USD"
452037,8503561,"",20230802203921996000,220,"Renewal Premium",20230803,5500.000,"USD"
452037,8503561,"",20230802203922011000,220,"Renewal Premium",20230803,0.010,"USD"
452037,8503561,"",20230831230610264000,220,"Renewal Premium",20230901,5500.000,"USD"
452037,8503561,"",20230831230610282000,220,"Renewal Premium",20230901,0.010,"USD"
452037,8503561,"",20231004203817725000,220,"Renewal Premium",20231005,5500.000,"USD"
452037,8503561,"",20231004203817784000,220,"Renewal Premium",20231005,0.010,"USD"
452037,8508742,"",20221025204225888000,220,"Renewal Premium",20221026,1750.000,"USD"
452037,8508742,"",20221127204121869000,220,"Renewal Premium",20221128,1750.000,"USD"
452037,8508742,"",20221228204208974000,220,"Renewal Premium",20221229,1750.000,"USD"
452037,8508742,"",20230125204058917000,220,"Renewal Premium",20230126,1750.000,"USD"
452037,8508742,"",20230227204248646000,220,"Renewal Premium",20230228,1750.000,"USD"
452037,8508742,"",20230327204156202000,220,"Renewal Premium",20230328,1750.000,"USD"
452037,8508742,"",20230426204613929000,220,"Renewal Premium",20230427,1750.000,"USD"
452037,8508742,"",20230525203916632000,220,"Renewal Premium",20230526,1750.000,"USD"
452037,8508742,"",20230627203924407000,220,"Renewal Premium",20230628,1750.000,"USD"
452037,8508742,"",20230725203834420000,220,"Renewal Premium",20230726,1750.000,"USD"
452037,8508742,"",20230828203903826000,220,"Renewal Premium",20230829,1750.000,"USD"
452037,8508742,"",20230926203900713000,220,"Renewal Premium",20230927,1750.000,"USD"
452037,8509021,"",20221103204610376000,220,"Renewal Premium",20221104,1000.000,"USD"
452037,8509021,"",20221204204310620000,220,"Renewal Premium",20221205,1000.000,"USD"
452037,8509021,"",20230104204110614000,220,"Renewal Premium",20230105,1000.000,"USD"
452037,8509021,"",20230202204301965000,220,"Renewal Premium",20230203,1000.000,"USD"
452037,8509021,"",20230320204236984000,220,"Renewal Premium",20230321,1000.000,"USD"
452037,8509021,"",20230403204405517000,220,"Renewal Premium",20230404,1000.000,"USD"
452037,8509021,"",20230504203954369000,220,"Renewal Premium",20230505,1000.000,"USD"
452037,8509021,"",20230601204842585000,220,"Renewal Premium",20230602,1000.000,"USD"
452037,8509021,"",20230709204013596000,220,"Renewal Premium",20230710,1000.000,"USD"
452037,8509021,"",20230803203844101000,220,"Renewal Premium",20230804,1000.000,"USD"
452037,8509021,"",20230903204047519000,220,"Renewal Premium",20230904,1000.000,"USD"
452037,8509021,"",20230911203950699000,400,"Switch",20230912,0.000,""
452037,8509021,"",20231004203819474000,220,"Renewal Premium",20231005,1000.000,"USD"
452037,8541419,"",20230103204526806000,302,"Partial Surrender",20230104,-13000.000,"USD"
452037,8556860,"",20221101205745633000,220,"Renewal Premium",20221102,1400.000,"USD"
452037,8556860,"",20221201205214179000,220,"Renewal Premium",20221202,1400.000,"USD"
452037,8556860,"",20230103204537746000,220,"Renewal Premium",20230104,1400.000,"USD"
452037,8556860,"",20230131221412987000,220,"Renewal Premium",20230201,1400.000,"USD"
452037,8556860,"",20230305204316279000,220,"Renewal Premium",20230306,1400.000,"USD"
452037,8556860,"",20230402204625688000,220,"Renewal Premium",20230403,1400.000,"USD"
452037,8556860,"",20230613203845776000,210,"Additional Premium",20230503,600.000,"USD"
452037,8556860,"",20230613203845816000,220,"Renewal Premium",20230515,1400.000,"USD"
452037,8556860,"",20230613203845855000,210,"Additional Premium",20230518,400.000,"USD"
452037,8556860,"",20230613203845880000,220,"Renewal Premium",20230531,2000.000,"USD"
452037,8556860,"",20230705204013608000,220,"Renewal Premium",20230706,2000.000,"USD"
452037,8556860,"",20230705204013624000,220,"Renewal Premium",20230706,400.000,"USD"
452037,8556860,"",20230801204844858000,220,"Renewal Premium",20230802,2000.000,"USD"
452037,8556860,"",20230801204844873000,220,"Renewal Premium",20230802,400.000,"USD"
452037,8556860,"",20230831230738294000,220,"Renewal Premium",20230901,2000.000,"USD"
452037,8556860,"",20230831230738309000,220,"Renewal Premium",20230901,400.000,"USD"
452037,8556860,"",20231003204215564000,220,"Renewal Premium",20231004,2000.000,"USD"
452037,8556860,"",20231003204215597000,220,"Renewal Premium",20231004,400.000,"USD"
452037,8557024,"",20221019204111181000,220,"Renewal Premium",20221020,4800.000,"USD"
452037,8557024,"",20221121204101704000,220,"Renewal Premium",20221122,4800.000,"USD"
452037,8557024,"",20221221204202328000,220,"Renewal Premium",20221222,4800.000,"USD"
452037,8557024,"",20230119203926176000,220,"Renewal Premium",20230120,4800.000,"USD"
452037,8557024,"",20230221204657397000,220,"Renewal Premium",20230222,4800.000,"USD"
452037,8557024,"",20230321203942547000,220,"Renewal Premium",20230322,4800.000,"USD"
452037,8557024,"",20230419203832114000,220,"Renewal Premium",20230420,4800.000,"USD"
452037,8557024,"",20230521203608256000,220,"Renewal Premium",20230522,4800.000,"USD"
452037,8557024,"",20230621203817122000,220,"Renewal Premium",20230622,4800.000,"USD"
452037,8557024,"",20230719204128103000,220,"Renewal Premium",20230720,4800.000,"USD"
452037,8557024,"",20230821203906759000,220,"Renewal Premium",20230822,4800.000,"USD"
452037,8557024,"",20230920203951186000,220,"Renewal Premium",20230921,4800.000,"USD"
452037,8587373,"",20221101205808044000,220,"Renewal Premium",20221102,1000.000,"USD"
452037,8587373,"",20221130222157750000,220,"Renewal Premium",20221201,1000.000,"USD"
452037,8587373,"",20230102205008101000,220,"Renewal Premium",20230103,1000.000,"USD"
452037,8587373,"",20230201205507686000,220,"Renewal Premium",20230202,1000.000,"USD"
452037,8587373,"",20230330204156542000,220,"Renewal Premium",20230331,1000.000,"USD"
452037,8587373,"",20230503204012584000,220,"Renewal Premium",20230504,1000.000,"USD"
452037,8587373,"",20230531233919951000,220,"Renewal Premium",20230601,1000.000,"USD"
452037,8587373,"",20230706204534084000,220,"Renewal Premium",20230707,1000.000,"USD"
452037,8587373,"",20230801204853553000,220,"Renewal Premium",20230802,1000.000,"USD"
452037,8587373,"",20230830203947802000,220,"Renewal Premium",20230831,1000.000,"USD"
452037,8587373,"",20231002204338862000,220,"Renewal Premium",20231003,1000.000,"USD"
452037,8594548,"",20221108204024516000,220,"Renewal Premium",20221109,1000.000,"USD"
452037,8594548,"",20221206210756757000,220,"Renewal Premium",20221207,1000.000,"USD"
452037,8594548,"",20230108204231461000,220,"Renewal Premium",20230109,1000.000,"USD"
452037,8594548,"",20230207204302473000,220,"Renewal Premium",20230208,1000.000,"USD"
452037,8594548,"",20230307204415820000,220,"Renewal Premium",20230308,1000.000,"USD"
452037,8594548,"",20230410204122251000,220,"Renewal Premium",20230411,1000.000,"USD"
452037,8594548,"",20230509204935716000,220,"Renewal Premium",20230510,1000.000,"USD"
452037,8594548,"",20230606204951539000,220,"Renewal Premium",20230607,1000.000,"USD"
452037,8594548,"",20230706204537706000,220,"Renewal Premium",20230707,1000.000,"USD"
452037,8594548,"",20230808204043181000,220,"Renewal Premium",20230809,1000.000,"USD"
452037,8594548,"",20230906204605996000,220,"Renewal Premium",20230907,1000.000,"USD"
452037,8594548,"",20231008203811456000,220,"Renewal Premium",20231009,1000.000,"USD"
452037,9829219,"PIC752/09",20230714203943608000,220,"Renewal Premium",20230704,2000.000,"USD"
452037,9887432,"",20221107204707277000,220,"Renewal Premium",20221108,300.000,"USD"
452037,9887432,"",20221107204707328000,220,"Renewal Premium",20221108,1.020,"USD"
452037,9887432,"",20221205204353835000,220,"Renewal Premium",20221206,300.000,"USD"
452037,9887432,"",20221205204353879000,220,"Renewal Premium",20221206,1.020,"USD"
452037,9887432,"",20221230204126680000,220,"Renewal Premium",20221231,300.000,"USD"
452037,9887432,"",20221230204126707000,220,"Renewal Premium",20221231,1.020,"USD"
452037,9887432,"",20230203204231669000,220,"Renewal Premium",20230204,300.000,"USD"
452037,9887432,"",20230306205607359000,220,"Renewal Premium",20230307,300.000,"USD"
452037,9887432,"",20230306205607433000,220,"Renewal Premium",20230307,300.000,"USD"
452037,9887432,"",20230428203837149000,220,"Renewal Premium",20230429,300.000,"USD"
452037,9887432,"",20230428203837161000,220,"Renewal Premium",20230429,300.000,"USD"
452037,9887432,"",20230614203822436000,220,"Renewal Premium",20230615,300.000,"USD"
452037,9887432,"",20230703204351038000,220,"Renewal Premium",20230704,300.000,"USD"
452037,9887432,"",20230815203956869000,220,"Renewal Premium",20230816,300.000,"USD"
452037,9887432,"",20231003204310414000,220,"Renewal Premium",20231004,300.000,"USD"
452037,9887432,"",20231003204310433000,220,"Renewal Premium",20231004,300.000,"USD"
452037,9921499,"A061V8897",20221107204714208000,220,"Renewal Premium",20221108,750.000,"USD"
452037,9921499,"A061V8897",20221205204358347000,220,"Renewal Premium",20221206,750.000,"USD"
452037,9921499,"A061V8897",20230105204624525000,220,"Renewal Premium",20230106,750.000,"USD"
452037,9921499,"A061V8897",20230206205312395000,220,"Renewal Premium",20230207,750.000,"USD"
452037,9921499,"A061V8897",20230306205716297000,220,"Renewal Premium",20230307,750.000,"USD"
452037,9921499,"A061V8897",20230405204259184000,220,"Renewal Premium",20230406,750.000,"USD"
452037,9921499,"A061V8897",20230505203900208000,220,"Renewal Premium",20230506,750.000,"USD"
452037,9921499,"A061V8897",20230605204325202000,220,"Renewal Premium",20230606,750.000,"USD"
452037,9921499,"A061V8897",20230705204048361000,220,"Renewal Premium",20230706,750.000,"USD"
452037,9921499,"A061V8897",20230807204018002000,220,"Renewal Premium",20230808,750.000,"USD"
452037,9921499,"A061V8897",20230905205156121000,220,"Renewal Premium",20230906,750.000,"USD"
452037,9921499,"A061V8897",20231005204017229000,220,"Renewal Premium",20231006,750.000,"USD"
452037,9949354,"D220V11175",20221020204125014000,220,"Renewal Premium",20221021,500.000,"USD"
452037,9949354,"D220V11175",20221121204126652000,220,"Renewal Premium",20221122,500.000,"USD"
452037,9949354,"D220V11175",20221220204308392000,220,"Renewal Premium",20221221,500.000,"USD"
452037,9949354,"D220V11175",20230120204035238000,220,"Renewal Premium",20230121,500.000,"USD"
452037,9949354,"D220V11175",20230220204228684000,220,"Renewal Premium",20230221,500.000,"USD"
452037,9949354,"D220V11175",20230320204455980000,220,"Renewal Premium",20230321,500.000,"USD"
452037,9949354,"D220V11175",20230425204241849000,220,"Renewal Premium",20230426,500.000,"USD"
452037,9949354,"D220V11175",20230522203740331000,220,"Renewal Premium",20230523,500.000,"USD"
452037,9949354,"D220V11175",20230620203850337000,220,"Renewal Premium",20230621,500.000,"USD"
452037,9949354,"D220V11175",20230720203832960000,220,"Renewal Premium",20230721,500.000,"USD"
452037,9949354,"D220V11175",20230821203929903000,220,"Renewal Premium",20230822,500.000,"USD"
452037,9949354,"D220V11175",20230920204027785000,220,"Renewal Premium",20230921,500.000,"USD"
452037,9983235,"CIB357/08",20221110205053898000,220,"Renewal Premium",20221111,500.000,"USD"
452037,9983235,"CIB357/08",20221212204317969000,220,"Renewal Premium",20221213,500.000,"USD"
452037,9983235,"CIB357/08",20230110204410359000,220,"Renewal Premium",20230111,500.000,"USD"
452037,9983235,"CIB357/08",20230210204146414000,220,"Renewal Premium",20230211,500.000,"USD"
452037,9983235,"CIB357/08",20230310204202571000,220,"Renewal Premium",20230311,500.000,"USD"
452037,9983235,"CIB357/08",20230410204148965000,220,"Renewal Premium",20230411,500.000,"USD"
452037,9983235,"CIB357/08",20230510204114821000,220,"Renewal Premium",20230511,500.000,"USD"
452037,9983235,"CIB357/08",20230612203909082000,220,"Renewal Premium",20230613,500.000,"USD"
452037,9983235,"CIB357/08",20230710204310090000,220,"Renewal Premium",20230711,500.000,"USD"
452037,9983235,"CIB357/08",20230810204052213000,220,"Renewal Premium",20230811,500.000,"USD"
