ExtractTime,DatabaseDate,PlanID,PlanNumber,PolicyNumber,RiderNumber,SumAssured,CoverageType,BenefitStatus,PremiumStatus,BenefitRiskCessationDate,BenefitPremiumCessationDate
01/11/2023 14:29:30,01/11/2023 06:39:13,943735,PN907086455,907086455,0,0,,In Force,Premium Paying,30/11/2041,30/11/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943736,PN907086466,907086467,0,250000,,In Force,Premium Paying,22/11/2052,22/11/2052
01/11/2023 14:29:30,01/11/2023 06:39:13,943736,PN907086466,907086467,1,250000,,In Force,Premium Paying,22/11/2052,22/11/2052
01/11/2023 14:29:30,01/11/2023 06:39:13,943737,PN907086474,907086475,0,200000,,In Force,Premium Paying,26/12/2044,26/12/2044
01/11/2023 14:29:30,01/11/2023 06:39:13,943737,PN907086474,907086475,1,200000,,In Force,Premium Paying,26/12/2044,26/12/2044
01/11/2023 14:29:30,01/11/2023 06:39:13,943737,PN907086474,907086476,0,600000,,In Force,Premium Paying,26/12/2044,26/12/2044
01/11/2023 14:29:30,01/11/2023 06:39:13,943738,PN907086504,907086504,0,0,Main Coverage,Surrendered,Surrendered,19/12/2026,19/11/2026
01/11/2023 14:29:30,01/11/2023 06:39:13,943739,PN907086602,907086604,0,192670,,In Force,Premium Paying,09/04/2036,09/04/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943739,PN907086602,907086604,1,192670,,In Force,Premium Paying,09/04/2036,09/04/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943740,PN907086739,907086739,0,0,Main Coverage,Lapsed,Lapsed,19/12/2031,19/11/2031
01/11/2023 14:29:30,01/11/2023 06:39:13,943741,PN907086761,907086761,0,0,Main Coverage,Surrendered,Surrendered,01/12/2041,01/11/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943743,PN907086799,907086799,0,0,,In Force,Premium Paying,01/02/2091,01/02/2091
01/11/2023 14:29:30,01/11/2023 06:39:13,943744,PN907086811,907086816,0,350000,,In Force,Premium Paying,02/03/2036,02/03/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943744,PN907086811,907086818,0,150000,,Lapsed,Lapsed,02/03/2036,02/03/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943744,PN907086811,907086818,1,150000,,Lapsed,Lapsed,02/03/2036,02/03/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943745,PN907086813,907086813,0,0,Main Coverage,Lapsed,Lapsed,29/01/2037,29/12/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943746,PN907086819,907086820,0,350000,,Lapsed,Lapsed,02/03/2041,02/03/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943746,PN907086819,907086821,0,150000,,Lapsed,Lapsed,02/03/2041,02/03/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943746,PN907086819,907086821,1,150000,,Lapsed,Lapsed,02/03/2041,02/03/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943747,PN907086843,907086843,0,0,Main Coverage,Cancelled,Cancelled,09/12/2040,09/11/2040
01/11/2023 14:29:30,01/11/2023 06:39:13,943748,PN907086855,907086856,0,240000,,In Force,Premium Paying,20/12/2038,20/12/2038
01/11/2023 14:29:30,01/11/2023 06:39:13,943748,PN907086855,907086857,0,220000,,In Force,Premium Paying,20/12/2038,20/12/2038
01/11/2023 14:29:30,01/11/2023 06:39:13,943748,PN907086855,907086857,1,220000,,In Force,Premium Paying,20/12/2038,20/12/2038
01/11/2023 14:29:30,01/11/2023 06:39:13,943749,PN907086862,907086862,0,0,,In Force,Premium Paying,01/12/2035,01/12/2035
01/11/2023 14:29:30,01/11/2023 06:39:13,943750,PN907086901,907086901,0,0,Main Coverage,Surrendered,Surrendered,07/12/2031,07/11/2031
01/11/2023 14:29:30,01/11/2023 06:39:13,943752,PN907086999,907086999,0,0,,In Force,Premium Paying,10/12/2026,10/12/2026
01/11/2023 14:29:30,01/11/2023 06:39:13,943753,PN907526832,907526832,0,0,,In Force,Premium Paying,25/05/2041,25/05/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943756,PN908498833,908498833,0,0,,In Force,Premium Paying,28/06/2098,28/06/2098
01/11/2023 14:29:30,01/11/2023 06:39:13,943757,PN908624832,908626832,0,502301,,In Force,Premium Paying,20/07/2045,20/07/2045
01/11/2023 14:29:30,01/11/2023 06:39:13,943757,PN908624832,908626832,1,502301,,In Force,Premium Paying,20/07/2045,20/07/2045
01/11/2023 14:29:30,01/11/2023 06:39:13,943758,PN908678832,908678832,0,0,,In Force,Premium Paying,28/06/2041,28/06/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943759,PN908748835,908748835,0,0,,In Force,Premium Paying,13/07/2034,13/07/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943761,PN909000833,909000833,0,0,Main Coverage,Surrendered,Surrendered,29/07/2041,29/06/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943762,PN909094832,909094832,0,0,Main Coverage,Surrendered,Surrendered,28/08/2031,28/07/2031
01/11/2023 14:29:30,01/11/2023 06:39:13,943765,PN909468832,909468832,0,0,,In Force,Premium Paying,17/07/2041,17/07/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943771,Q004294660,17131363,0,0,,In Force,Premium Paying,30/05/2037,30/05/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943773,Q500005766,14350813,0,0,Main Coverage,Surrendered,Surrendered,01/04/2026,01/03/2026
01/11/2023 14:29:30,01/11/2023 06:39:13,943774,Q500022537,15089483,0,0,,In Force,Premium Paying,28/05/2033,28/05/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,943775,Q500026587,15167107,0,750000,,Lapsed,Lapsed,14/09/2027,14/09/2027
01/11/2023 14:29:30,01/11/2023 06:39:13,944649,Q500028858,15232587,0,0,Main Coverage,Surrendered,Surrendered,07/07/2032,07/06/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943776,Q500028861,15229711,0,0,,In Force,Premium Paying,02/08/2032,02/08/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943777,Q500030168,15241653,0,0,Main Coverage,Surrendered,Surrendered,03/08/2024,03/07/2024
01/11/2023 14:29:30,01/11/2023 06:39:13,943778,Q500038749,15408592,0,0,Main Coverage,Surrendered,Surrendered,07/11/2022,07/10/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943779,Q500045094,15533262,0,0,Main Coverage,Surrendered,Surrendered,04/02/2033,04/01/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,956903,Q500048616,15553322,0,0,,Surrendered,Surrendered,04/02/2033,04/02/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,943780,Q500050481,15585349,0,0,Main Coverage,Surrendered,Surrendered,26/02/2025,26/01/2025
01/11/2023 14:29:30,01/11/2023 06:39:13,943782,Q500078228,15799198,0,0,Main Coverage,Surrendered,Surrendered,04/08/2028,04/07/2028
01/11/2023 14:29:30,01/11/2023 06:39:13,944668,Q500090539,15902705,0,0,Main Coverage,Surrendered,Surrendered,06/10/2033,06/09/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,943783,Q500090829,15912821,0,0,,In Force,Premium Paying,05/11/2033,05/11/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,943784,Q500092635,16007944,0,0,Main Coverage,Surrendered,Surrendered,12/02/2034,12/01/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943785,Q500093645,15967520,0,0,,In Force,Premium Paying,21/01/2024,21/01/2024
01/11/2023 14:29:30,01/11/2023 06:39:13,943788,Q500103166,16065505,0,0,,In Force,Premium Paying,30/03/2029,30/03/2029
01/11/2023 14:29:30,01/11/2023 06:39:13,943789,Q500103324,16058666,0,0,Main Coverage,Surrendered,Surrendered,07/04/2021,07/03/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,944676,Q500103424,16105692,0,0,,In Force,Premium Paying,18/05/2034,18/05/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,944677,Q500104968,16092214,0,0,Main Coverage,Surrendered,Surrendered,01/06/2034,01/05/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943790,Q500107594,16125826,0,0,,In Force,Premium Paying,11/06/2034,11/06/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943791,Q500108691,16126174,0,0,Main Coverage,Surrendered,Surrendered,02/06/2029,02/05/2029
01/11/2023 14:29:30,01/11/2023 06:39:13,943792,Q500110330,16135009,0,0,Main Coverage,Surrendered,Surrendered,29/06/2034,29/05/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943794,Q500112612,16407968,0,0,,In Force,Premium Paying,17/03/2030,17/03/2030
01/11/2023 14:29:30,01/11/2023 06:39:13,944679,Q500112969,16155953,0,0,Main Coverage,Surrendered,Surrendered,13/07/2025,13/06/2025
01/11/2023 14:29:30,01/11/2023 06:39:13,943795,Q500115772,16173949,0,0,,Surrendered,Surrendered,10/07/2034,10/07/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943796,Q500116865,16288280,0,0,Main Coverage,Surrendered,Surrendered,01/12/2034,01/11/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943797,Q500126651,16271384,0,0,Main Coverage,Surrendered,Surrendered,22/10/2024,22/09/2024
01/11/2023 14:29:30,01/11/2023 06:39:13,944684,Q500132522,16293672,0,0,Main Coverage,Death,Unknown,07/12/2034,07/11/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943799,Q500133739,16364262,0,0,,In Force,Premium Paying,08/02/2035,08/02/2035
01/11/2023 14:29:30,01/11/2023 06:39:13,943801,Q500137421,16364498,0,0,Main Coverage,Surrendered,Surrendered,11/02/2035,11/01/2035
01/11/2023 14:29:30,01/11/2023 06:39:13,943803,Q500177019,16418755,0,0,Main Coverage,Surrendered,Surrendered,01/04/2027,01/03/2027
01/11/2023 14:29:30,01/11/2023 06:39:13,943804,Q500177164,16427187,0,0,,In Force,Premium Paying,06/04/2029,06/04/2029
01/11/2023 14:29:30,01/11/2023 06:39:13,943805,Q500202667,16485937,0,0,,In Force,Premium Paying,26/07/2026,26/07/2026
01/11/2023 14:29:30,01/11/2023 06:39:13,943806,Q500206031,16500235,0,0,,In Force,Premium Paying,17/06/2030,17/06/2030
01/11/2023 14:29:30,01/11/2023 06:39:13,943807,Q500209378,16557535,0,0,Main Coverage,Surrendered,Surrendered,13/08/2033,13/07/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,943809,Q500209665,16541045,0,0,,In Force,Premium Paying,27/07/2028,27/07/2028
01/11/2023 14:29:30,01/11/2023 06:39:13,943810,Q500209684,16552389,0,0,Main Coverage,Surrendered,Surrendered,,
01/11/2023 14:29:30,01/11/2023 06:39:13,943811,Q500210661,16578899,0,0,,In Force,Premium Paying,15/10/2032,15/10/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943812,Q500211325,16566253,0,0,Main Coverage,Surrendered,Surrendered,01/11/2035,01/10/2035
01/11/2023 14:29:30,01/11/2023 06:39:13,943813,Q500211335,16575530,0,1000000,,In Force,Premium Paying,19/09/2033,19/09/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,943813,Q500211335,16575530,1,1000000,,In Force,Premium Paying,18/09/2033,18/09/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,943813,Q500211335,16575531,0,200000,,In Force,Premium Paying,19/09/2033,19/09/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,943814,Q500211675,16610777,0,0,Main Coverage,Surrendered,Surrendered,01/12/2033,01/11/2033
01/11/2023 14:29:30,01/11/2023 06:39:13,943815,Q500215538,16618439,0,200000,Life,Lapsed,Lapsed,08/11/2028,09/10/2028
01/11/2023 14:29:30,01/11/2023 06:39:13,943815,Q500215538,16618439,1,200000,Total and Permanent Disability,Lapsed,Lapsed,08/11/2028,09/10/2028
01/11/2023 14:29:30,01/11/2023 06:39:13,943816,Q500215626,16637852,0,0,,In Force,Premium Paying,12/11/2035,12/11/2035
01/11/2023 14:29:30,01/11/2023 06:39:13,943817,Q500217499,16660782,0,0,Main Coverage,Surrendered,Surrendered,02/12/2024,02/11/2024
01/11/2023 14:29:30,01/11/2023 06:39:13,943818,Q500218319,16665681,0,0,,In Force,Premium Paying,06/01/2036,06/01/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943819,Q500218749,16669769,0,0,Main Coverage,Surrendered,Surrendered,03/01/2035,03/12/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943820,Q500218784,16813560,0,0,Main Coverage,Surrendered,Surrendered,01/06/2028,01/05/2028
01/11/2023 14:29:30,01/11/2023 06:39:13,943821,Q500220342,16694480,0,0,Main Coverage,Surrendered,Surrendered,02/02/2036,02/01/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943822,Q500224904,16725166,0,0,Main Coverage,Surrendered,Surrendered,01/03/2026,01/02/2026
01/11/2023 14:29:30,01/11/2023 06:39:13,943823,Q500224963,16733033,0,0,Main Coverage,Surrendered,Surrendered,07/03/2026,07/02/2026
01/11/2023 14:29:30,01/11/2023 06:39:13,943824,Q500227249,16755268,0,0,,In Force,Premium Paying,11/05/2026,11/05/2026
01/11/2023 14:29:30,01/11/2023 06:39:13,943825,Q500227251,16794390,0,0,,In Force,Premium Paying,20/04/2036,20/04/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943826,Q500227697,16813634,0,0,,In Force,Premium Paying,22/05/2025,22/05/2025
01/11/2023 14:29:30,01/11/2023 06:39:13,959463,Q500228292,16806568,0,100000,,Lapsed,Lapsed,20/07/2034,20/07/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,959463,Q500228292,16806569,0,150000,,Lapsed,Lapsed,20/07/2034,20/07/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,959463,Q500228292,16806569,1,150000,,Lapsed,Lapsed,20/07/2034,20/07/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943828,Q500350231,16960287,0,0,Main Coverage,Surrendered,Surrendered,31/10/2025,30/09/2025
01/11/2023 14:29:30,01/11/2023 06:39:13,943829,Q500350761,16822918,0,0,Main Coverage,Surrendered,Surrendered,09/06/2036,09/05/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943830,Q500351031,16813641,0,0,,In Force,Premium Paying,26/05/2036,26/05/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943831,Q500351118,16814124,0,0,Main Coverage,Surrendered,Surrendered,,
01/11/2023 14:29:30,01/11/2023 06:39:13,943832,Q500351705,16794920,0,0,Main Coverage,Surrendered,Surrendered,01/05/2025,01/11/2024
01/11/2023 14:29:30,01/11/2023 06:39:13,943833,Q500352576,16815289,0,0,,In Force,Premium Paying,03/06/2036,03/06/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943834,Q500352594,16822480,0,0,Main Coverage,Surrendered,Surrendered,29/06/2036,29/05/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943835,Q500352880,16817876,0,0,,In Force,Premium Paying,13/06/2031,13/06/2031
01/11/2023 14:29:30,01/11/2023 06:39:13,943836,Q500354034,16842167,0,0,,In Force,Premium Paying,23/06/2028,23/06/2028
01/11/2023 14:29:30,01/11/2023 06:39:13,943837,Q500355718,16867686,0,0,,In Force,Premium Paying,20/07/2036,20/07/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943838,Q500355734,16866575,0,999999.99,Life or Earlier Critical Illness,Lapsed,Lapsed,06/08/2031,07/07/2031
01/11/2023 14:29:30,01/11/2023 06:39:13,943839,Q500357173,16852150,0,1500000,Life,Lapsed,Lapsed,06/10/2046,07/09/2046
01/11/2023 14:29:30,01/11/2023 06:39:13,943839,Q500357173,16852151,0,1500000,Life,Lapsed,Lapsed,06/10/2046,07/09/2046
01/11/2023 14:29:30,01/11/2023 06:39:13,943840,Q500358988,16889614,0,0,Main Coverage,Surrendered,Surrendered,09/08/2036,09/07/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943841,Q500361830,16922773,0,0,Main Coverage,Surrendered,Surrendered,02/10/2031,02/09/2031
01/11/2023 14:29:30,01/11/2023 06:39:13,943843,Q500364266,16960805,0,0,,In Force,Premium Paying,01/11/2036,01/11/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943844,Q500365723,16984186,0,0,,In Force,Premium Paying,30/11/2028,30/11/2028
01/11/2023 14:29:30,01/11/2023 06:39:13,943845,Q500366341,16973371,0,0,,In Force,Premium Paying,06/12/2036,06/12/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943846,Q500366854,16985129,0,0,Main Coverage,Surrendered,Surrendered,05/12/2028,05/11/2028
01/11/2023 14:29:30,01/11/2023 06:39:13,943847,Q500367703,17027044,0,0,Main Coverage,Surrendered,Surrendered,25/01/2037,25/12/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943848,Q500368715,17008693,0,190000,Life,Lapsed,Lapsed,16/05/2034,17/04/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943848,Q500368715,17008694,0,380000,Critical Illness,Lapsed,Lapsed,16/05/2034,17/04/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943850,Q500370179,17033498,0,0,Main Coverage,Surrendered,Surrendered,26/02/2036,26/01/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943852,Q500370711,17102392,0,0,Main Coverage,Surrendered,Surrendered,01/05/2034,01/04/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943853,Q500370934,17046569,0,0,Main Coverage,Surrendered,Surrendered,19/02/2031,19/01/2031
01/11/2023 14:29:30,01/11/2023 06:39:13,943854,Q500370935,17116052,0,0,Main Coverage,Surrendered,Surrendered,30/05/2032,30/04/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943855,Q500370936,17119070,0,0,,In Force,Premium Paying,08/05/2037,08/05/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943856,Q500370971,17051541,0,0,,In Force,Premium Paying,01/03/2027,01/03/2027
01/11/2023 14:29:30,01/11/2023 06:39:13,943857,Q500370972,17072768,0,0,Main Coverage,Surrendered,Surrendered,15/03/2037,15/02/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943858,Q500370974,17131376,0,0,Main Coverage,Surrendered,Surrendered,21/05/2032,21/04/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943859,Q500370975,17131290,0,0,,In Force,Premium Paying,24/05/2037,24/05/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943860,Q500372244,17056822,0,0,Main Coverage,Surrendered,Surrendered,01/03/2037,01/02/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943861,Q500373589,17062179,0,0,Main Coverage,Surrendered,Surrendered,13/04/2032,13/03/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943862,Q500374395,17082183,0,0,Main Coverage,Surrendered,Surrendered,28/04/2027,28/03/2027
01/11/2023 14:29:30,01/11/2023 06:39:13,943863,Q500374558,17095283,0,0,,In Force,Premium Paying,30/04/2036,30/04/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943864,Q500376054,17099215,0,315000,,In Force,Premium Paying,30/05/2042,30/05/2042
01/11/2023 14:29:30,01/11/2023 06:39:13,943865,Q500376235,17101688,0,0,,Surrendered,Surrendered,10/05/2034,10/05/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943866,Q500376243,17101778,0,0,,Surrendered,Surrendered,15/05/2032,15/05/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943868,Q500377041,17111715,0,350000,,In Force,Premium Paying,04/06/2032,04/06/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943869,Q500377982,17181515,0,0,Main Coverage,Surrendered,Surrendered,17/07/2027,17/06/2027
01/11/2023 14:29:30,01/11/2023 06:39:13,943870,Q500378162,17145300,0,230000,,In Force,Premium Paying,05/08/2032,05/08/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943870,Q500378162,17145300,1,230000,,In Force,Premium Paying,04/08/2032,04/08/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943870,Q500378162,17145301,0,270000,,In Force,Premium Paying,05/08/2032,05/08/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943870,Q500378162,17145302,0,270000,,In Force,Premium Paying,05/08/2032,05/08/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943870,Q500378162,17145302,1,270000,,In Force,Premium Paying,04/08/2032,04/08/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943871,Q500378320,17128544,0,785000,Life,Lapsed,Lapsed,27/05/2038,28/04/2038
01/11/2023 14:29:30,01/11/2023 06:39:13,943871,Q500378320,17128545,0,392500,Critical Illness,Lapsed,Lapsed,27/05/2038,28/04/2038
01/11/2023 14:29:30,01/11/2023 06:39:13,943872,Q500379728,17151929,0,0,Main Coverage,Surrendered,Surrendered,25/06/2037,25/05/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943873,Q500380059,17184322,0,0,Main Coverage,Surrendered,Surrendered,18/07/2029,18/06/2029
01/11/2023 14:29:30,01/11/2023 06:39:13,943874,Q500380237,17269790,0,0,Main Coverage,Surrendered,Surrendered,05/10/2032,05/09/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943875,Q500380260,17297954,0,0,Main Coverage,Surrendered,Surrendered,13/11/2037,13/10/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943876,Q500380563,17160292,0,0,Main Coverage,Surrendered,Surrendered,30/07/2029,30/06/2029
01/11/2023 14:29:30,01/11/2023 06:39:13,943877,Q500380806,17159068,0,0,Main Coverage,Surrendered,Surrendered,16/07/2034,16/06/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943878,Q500381851,17182318,0,0,,In Force,Premium Paying,26/07/2036,26/07/2036
01/11/2023 14:29:30,01/11/2023 06:39:13,943879,Q500382430,17231882,0,0,Main Coverage,Surrendered,Surrendered,03/09/2037,03/08/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943881,Q500385279,17266235,0,0,Main Coverage,Surrendered,Surrendered,01/10/2032,01/09/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943882,Q500385640,17288257,0,0,,In Force,Premium Paying,23/10/2037,23/10/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943883,Q500385773,17264988,0,0,Main Coverage,Surrendered,Surrendered,01/10/2029,01/09/2029
01/11/2023 14:29:30,01/11/2023 06:39:13,943884,Q500385830,17303005,0,0,,In Force,Premium Paying,13/11/2032,13/11/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943885,Q500386133,17297633,0,0,Main Coverage,Surrendered,Surrendered,07/11/2037,07/10/2037
01/11/2023 14:29:30,01/11/2023 06:39:13,943886,Q500386169,17270251,0,249999.99,,In Force,Premium Paying,01/10/2041,01/10/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943886,Q500386169,17270252,0,249999.99,,In Force,Premium Paying,01/10/2041,01/10/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943886,Q500386169,17270252,1,249999.99,,In Force,Premium Paying,30/09/2041,30/09/2041
01/11/2023 14:29:30,01/11/2023 06:39:13,943887,Q500386593,17514476,0,0,Main Coverage,Surrendered,Surrendered,05/09/2034,05/08/2034
01/11/2023 14:29:30,01/11/2023 06:39:13,943888,Q500386841,17291431,0,0,Main Coverage,Surrendered,Surrendered,10/11/2025,10/10/2025
01/11/2023 14:29:30,01/11/2023 06:39:13,943889,Q500386985,17318128,0,0,Main Coverage,Surrendered,Surrendered,02/01/2031,02/12/2030
01/11/2023 14:29:30,01/11/2023 06:39:13,943890,Q500387855,17299602,0,0,Main Coverage,Surrendered,Surrendered,08/11/2029,08/10/2029
01/11/2023 14:29:30,01/11/2023 06:39:13,943891,Q500388251,17310173,0,217369,Life or Earlier Critical Illness,Lapsed,Lapsed,04/12/2051,05/11/2051
01/11/2023 14:29:30,01/11/2023 06:39:13,943892,Q500388957,17320145,0,250000,,In Force,Premium Paying,16/12/2032,16/12/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943892,Q500388957,17320145,1,250000,,In Force,Premium Paying,15/12/2032,15/12/2032
01/11/2023 14:29:30,01/11/2023 06:39:13,943893,Q500389095,17400563,0,500000,,In Force,Premium Paying,28/05/2038,28/05/2038
01/11/2023 14:29:30,01/11/2023 06:39:13,943893,Q500389095,17400563,1,500000,,In Force,Premium Paying,27/05/2038,27/05/2038
